2026-06-26 10:09:18 | INFO     | app:3 | 🎬 [MASTER] Hệ thống Logger toàn cục theo phiên đã kích hoạt!
2026-06-26 10:09:54 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 21.1, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:09:54 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:09:54] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:00 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 22.7, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:00 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:00] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:01 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:03 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.11:8000
2026-06-26 10:10:06 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:06 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 8.2, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:06 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:06] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:12 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 21.4, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:12 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:12] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:14 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:18 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:18 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 17.1, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:18 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:18] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:23 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:24 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 14.7, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:24 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:24] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:28 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:30 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 15.1, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:30 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:30] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:32 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:36 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 13.3, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:36 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:36] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:41 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:42 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 13.0, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:42 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:42] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:47 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:48 | DEBUG    | connectionpool:544 | http://10.40.91.11:8000 "POST /api/sync_cameras HTTP/1.1" 200 313
2026-06-26 10:10:48 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 16.7, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:48 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:48] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:54 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 27.4, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:10:54 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:10:54] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:10:56 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:10:58 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.11:8000
2026-06-26 10:11:00 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:00 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 17.1, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:00 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:00] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:06 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 17.2, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:06 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:06] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:09 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:12 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 31.1, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:12 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:12] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:13 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:18 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 12.7, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:19 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:19] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:23 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:25 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 28.7, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:25 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:25] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:26 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:30 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:31 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 48.1, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:31 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:31] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:34 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:37 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 88.0, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:37 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:37] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:38 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:43 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 88.0, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:43 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:43] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:47 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:49 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 64.0, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:49 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:49] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:51 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:11:55 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 68.5, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:11:55 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:11:55] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:11:59 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:01 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 74.7, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:01 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:01] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:04 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:07 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 99.8, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:07 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:07] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:08 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.11:8000
2026-06-26 10:12:13 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 36.7, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:13 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:13] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:13 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:18 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:19 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 30.0, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:19 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:19] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:24 | DEBUG    | connectionpool:544 | http://10.40.91.11:8000 "POST /api/sync_cameras HTTP/1.1" 200 172
2026-06-26 10:12:25 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 42.3, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:25 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:25] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:27 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:31 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 47.7, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:31 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:31] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:31 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:34 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.11:8000
2026-06-26 10:12:34 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:37 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 20.2, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:37 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:37] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:40 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:43 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 21.8, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:43 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:43] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:44 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:49 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 18.1, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:49 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:49] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:53 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
2026-06-26 10:12:55 | DEBUG    | server_yolo:24 | {'server_id': 'SV_001', 'cpu_usage': 19.2, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.23}
2026-06-26 10:12:55 | INFO     | _internal:97 | 10.40.91.11 - - [26/Jun/2026 10:12:55] "POST /api/heartbeat HTTP/1.1" 200 -
2026-06-26 10:12:59 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.141:5100
